User ID,Quiz Result ID,Taken On,Score,Question 1 Body,Question 1 Answer,Question 1 Correct
799,17462,2021-05-07 22:52:29 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,no
802,17485,2021-05-09 15:19:56 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
803,17509,2021-05-10 16:23:10 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
804,17531,2021-05-11 01:25:57 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,no
804,17533,2021-05-11 01:26:11 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
796,17557,2021-05-11 21:27:26 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
807,17587,2021-05-13 19:29:36 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
808,17611,2021-05-14 16:11:14 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
809,17633,2021-05-14 22:55:31 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
811,17655,2021-05-17 16:39:58 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
794,17677,2021-05-20 23:22:03 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
797,17699,2021-05-21 16:24:19 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
816,17721,2021-05-21 21:10:16 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
810,17743,2021-05-22 17:56:11 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
812,17765,2021-05-24 20:25:28 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
817,17787,2021-05-26 15:24:26 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
814,17809,2021-05-27 16:35:44 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
820,17875,2021-05-28 23:50:05 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
820,17878,2021-05-28 23:50:46 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,no
820,17883,2021-05-28 23:51:56 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
821,17905,2021-05-29 16:33:39 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
822,17927,2021-06-03 17:53:40 UTC,0.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,No,no
823,17949,2021-06-05 01:27:29 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
825,17971,2021-06-05 22:24:51 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
826,17993,2021-06-07 16:23:46 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
828,18016,2021-06-15 15:25:31 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
828,18018,2021-06-15 15:25:46 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
813,18040,2021-06-15 18:22:39 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
829,18062,2021-06-15 19:25:40 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
830,18084,2021-06-21 19:21:50 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
808,18106,2021-07-01 15:20:40 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
832,18128,2021-07-01 18:24:44 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
834,18151,2021-07-17 00:27:32 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
833,18176,2021-07-19 19:54:41 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
837,18201,2021-09-14 22:07:28 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
838,18227,2021-09-15 20:30:13 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
839,18257,2021-10-07 17:33:56 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
852,18279,2021-10-15 01:41:12 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
853,18301,2021-10-15 17:46:13 UTC,1.0,Does the Ben Franklin Radar system's schematic contain the component on the screen?,Yes,yes
